"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A","B","C","D","E","F","G","H","L","M","N"
"Pocillopora_acuta_HIv2___RNAseq.g11053.t1",85.452070348485,-2.00421072726799,0.562609269823357,-3.56234927998476,0.000367550928532928,0.0214888320321333,54,216,45,78,202,59,162,95,37,84,6
"Pocillopora_acuta_HIv2___RNAseq.g25053.t1",123.483178850553,2.96112705365625,0.44430632295804,6.66460705294958,2.65374409363498e-11,3.92412930188795e-08,262,81,22,44,37,104,44,66,380,62,156
"Pocillopora_acuta_HIv2___RNAseq.g23306.t1",84.4843392808795,1.36577187312023,0.371518652123931,3.67618655298265,0.00023674642523862,0.0161221200502958,135,83,68,51,52,63,71,40,117,78,107
"Pocillopora_acuta_HIv2___RNAseq.g17840.t1",224.324719020008,2.35872280206275,0.533740921791969,4.41922795453576,9.9054124066937e-06,0.00188130135452636,573,191,75,55,57,249,137,118,438,126,273
"Pocillopora_acuta_HIv2___TS.g2575.t1",2929.42274030151,-0.437894116619193,0.125493143010743,-3.48938679925887,0.000484130060120245,0.0255005988043797,2573,3788,3113,2975,4416,2894,3718,3142,2613,3431,1111
"Pocillopora_acuta_HIv2___RNAseq.g23627.t1",101.433887557774,1.95267412948577,0.502644197286234,3.88480388320053,0.000102412524162943,0.0090604447659028,166,83,21,45,90,92,42,91,181,104,125
"Pocillopora_acuta_HIv2___RNAseq.g14847.t1",508.175934475963,1.84155541544395,0.578430613235622,3.18371015175471,0.00145400526016223,0.0466679331719046,539,298,169,241,498,267,345,432,451,532,978
"Pocillopora_acuta_HIv2___RNAseq.17575_t",185.329566613466,-1.93750822615473,0.598343055572991,-3.23812269250676,0.00120319053571196,0.0430444100579956,81,136,503,429,148,205,219,99,58,285,20
"Pocillopora_acuta_HIv2___RNAseq.g28515.t1",2205.73882349771,-2.15003577319432,0.564892991874429,-3.80609390472356,0.00014117879807414,0.0113282305338405,400,3812,1107,3455,5832,3536,1827,3813,661,1236,394
"Pocillopora_acuta_HIv2___RNAseq.g17511.t1",6644.63779253839,-4.93508472266432,1.44014891683506,-3.42678778907801,0.000610766178394723,0.0293366158355628,133,167,24012,19316,1557,15723,3621,136,157,12792,176
"Pocillopora_acuta_HIv2___RNAseq.g7858.t1",22.841690693114,-7.94241072080632,2.00339421726113,-3.96447721191115,7.35569728249378e-05,0.00739211869622263,0,48,0,0,156,6,57,8,0,15,0
"Pocillopora_acuta_HIv2___RNAseq.g12965.t1",915.267091478555,-0.635743428264181,0.196416470050599,-3.23671140256418,0.00120915628273671,0.0431298362999232,912,1272,1335,1110,1272,845,1118,920,684,882,280
"Pocillopora_acuta_HIv2___RNAseq.3335_t",2814.82237021224,3.00184141392568,0.781348769590979,3.84187130095193,0.000122099856964469,0.0101931997421034,2892,577,2002,938,263,427,1875,117,13222,317,4773
"Pocillopora_acuta_HIv2___RNAseq.g22425.t1",213.083545955742,0.878586151172938,0.213459822493959,4.11593217359581,3.85617702473234e-05,0.00478027405784484,395,196,195,196,183,205,195,172,350,216,102
"Pocillopora_acuta_HIv2___RNAseq.g13871.t1",884.839439679526,-0.586662997241149,0.140309115499444,-4.18121798539507,2.89951719681085e-05,0.0038726325811857,706,1280,965,1002,1157,953,1092,1018,792,1079,254
"Pocillopora_acuta_HIv2___TS.g3586.t1",36.8928556883851,-7.59011692338073,1.83487107240981,-4.13659413868918,3.52498778856598e-05,0.00453256504340949,0,30,3,2,7,38,357,15,1,11,0
"Pocillopora_acuta_HIv2___RNAseq.g31140.t1",28.4817404926368,2.68511917329343,0.786600608342073,3.41357373083258,0.000641168069711479,0.0303740534992381,43,10,12,38,7,61,10,14,49,4,37
"Pocillopora_acuta_HIv2___RNAseq.g11864.t1",968.609349273761,-1.22602233200037,0.353811538472583,-3.46518470622284,0.000529867426876203,0.0266690292791656,438,1110,1399,1397,1344,1425,1114,1287,822,1031,104
"Pocillopora_acuta_HIv2___TS.g7019.t1",113.941968861629,1.30886649703164,0.326623816281323,4.00725982548777,6.14272751883638e-05,0.00676418856888036,248,130,83,84,53,106,100,82,208,85,76
"Pocillopora_acuta_HIv2___RNAseq.g20425.t1",410.725043577784,1.98673920980943,0.56866427428726,3.49369443385472,0.00047638594221026,0.0254835704796817,360,353,114,587,178,502,154,490,387,250,631
"Pocillopora_acuta_HIv2___RNAseq.g886.t1",24.3052951789597,-2.6382445862931,0.705374543639684,-3.74020385351581,0.000183871070355904,0.0135526715115112,8,55,15,12,35,23,96,18,9,24,2
"Pocillopora_acuta_HIv2___RNAseq.g2136.t1",643.952038281774,-4.51016142933401,1.2153052352594,-3.71113469972944,0.000206332266484694,0.0145370526326317,46,40,3288,2270,198,751,434,26,29,469,22
"Pocillopora_acuta_HIv2___RNAseq.g29652.t1",733.624914458331,-6.43575819001327,1.49176960930205,-4.31417703503448,1.60198537131348e-05,0.00253162604251387,9,18,3394,2725,240,1392,386,24,9,407,7
"Pocillopora_acuta_HIv2___TS.g12386.t1",923.661883112964,-6.03677575905362,1.6309687215897,-3.70134367332906,0.000214460768374738,0.0148417333881983,17,21,5354,3849,59,772,482,44,19,227,13
"Pocillopora_acuta_HIv2___RNAseq.g17647.t1",14.514175198227,2.94760444157964,0.751775163726905,3.92085903312763,8.82338692515623e-05,0.00819111014011588,26,6,5,5,8,4,3,14,21,5,32
"Pocillopora_acuta_HIv2___TS.15401_t",31.08222861959,2.03086477489476,0.532941461013109,3.81067138412188,0.000138589893014101,0.0112453721112825,74,29,9,17,18,15,18,39,87,15,21
"Pocillopora_acuta_HIv2___RNAseq.g3846.t1",360.721149190969,-0.979001168760927,0.295971233317058,-3.30775784453409,0.000940460918262426,0.0377314378485828,243,373,592,505,452,395,389,548,263,420,58
"Pocillopora_acuta_HIv2___RNAseq.g25364.t1",573.16954994071,-0.489095586356914,0.149974211789083,-3.26119791211009,0.00110942575870648,0.0415773589714337,500,657,681,694,673,701,652,798,424,673,172
"Pocillopora_acuta_HIv2___RNAseq.g714.t1",69.9426198356102,2.31538910534883,0.672053154317142,3.44524698749676,0.000570537811124151,0.0282566358035698,71,64,41,22,12,60,35,30,120,29,149
"Pocillopora_acuta_HIv2___RNAseq.g18228.t1",260.961252478372,1.54832251404211,0.428844479375715,3.61045224668873,0.000305663576402455,0.0193512151641701,328,252,131,155,126,476,145,235,449,226,245
"Pocillopora_acuta_HIv2___RNAseq.g17091.t1",1782.92832367158,1.62479064279496,0.490183407332625,3.31465859204905,0.000917551147152639,0.0372933363852921,1966,1629,1134,1326,618,3037,1260,1046,3281,1000,2089
"Pocillopora_acuta_HIv2___RNAseq.g14311.t2",49.8554791503128,1.52528801445075,0.434037143932182,3.51418775045916,0.000441100923099944,0.0242863598670613,85,31,63,47,29,29,29,25,95,27,57
"Pocillopora_acuta_HIv2___RNAseq.26126_t",203.539133784237,1.69369546045872,0.457679342839004,3.70061591583456,0.000215076804968577,0.0148417333881983,486,177,132,52,122,265,116,159,413,153,146
"Pocillopora_acuta_HIv2___TS.g1450.t1",32.9529014446868,1.69539388459516,0.415218662872246,4.08313507121137,4.44321798397207e-05,0.00534787783163894,48,23,23,14,27,15,23,22,106,29,28
"Pocillopora_acuta_HIv2___RNAseq.g22375.t1",564.821428222819,0.599373171564708,0.18672943361235,3.20984838849245,0.00132805000175349,0.0444875261105191,692,524,667,437,513,552,543,588,842,518,375
"Pocillopora_acuta_HIv2___RNAseq.g8886.t1",119.038753657606,1.06256055342746,0.311082477786629,3.41568757259374,0.000636211957034424,0.0302484037284838,153,69,111,169,108,124,56,114,178,153,76
"Pocillopora_acuta_HIv2___RNAseq.g556.t1",638.453599898161,-0.678373025212367,0.164158451109811,-4.13242827662025,3.58950793484353e-05,0.00458703662142783,498,759,862,759,853,571,873,776,542,758,182
"Pocillopora_acuta_HIv2___RNAseq.g20360.t1",150.231775218497,1.56404129923084,0.430888746298964,3.62980308180446,0.00028363751832539,0.0182924109170474,278,155,120,74,72,180,61,166,336,104,102
"Pocillopora_acuta_HIv2___RNAseq.g30445.t1",101.853737197252,-5.42530046840405,1.44219205614089,-3.76184326165366,0.000168665738325499,0.0129322893141277,3,6,441,372,17,181,37,6,5,127,0
"Pocillopora_acuta_HIv2___TS.g20734.t1",17482.8471834536,-1.07948933044597,0.339770740533283,-3.17711092118078,0.00148750132412984,0.0473757729417475,10943,14831,34454,29519,22388,21241,20133,13958,10469,21941,4000
"Pocillopora_acuta_HIv2___RNAseq.g21025.t1",1438.94958226725,1.02434612066444,0.317005606986077,3.23131862052344,0.00123220500284107,0.0431298362999232,1940,1163,908,776,1505,1329,1322,1639,1839,1565,1368
"Pocillopora_acuta_HIv2___RNAseq.g24942.t1b",4632.28220833224,0.768651808308371,0.226754993625736,3.38978999323405,0.000699461848478963,0.0322500204614955,4860,4246,3972,3685,5145,4397,4924,3262,7796,3970,3987
"Pocillopora_acuta_HIv2___TS.g28111.t1",229.670938145906,0.67609457727301,0.204550082512312,3.3052764827524,0.000948827505909902,0.0378191764700344,246,232,212,209,222,251,190,203,332,253,169
"Pocillopora_acuta_HIv2___RNAseq.g12654.t1b",140.258886161595,2.57468901822257,0.643229419004898,4.0027538264741,6.26094389259396e-05,0.00682717889131541,282,82,63,22,24,218,57,101,245,138,181
"Pocillopora_acuta_HIv2___RNAseq.g13303.t1",1676.86024396602,0.887773774866968,0.205693625070918,4.31600043297835,1.58881666969467e-05,0.00253012943815532,2197,1603,1142,1139,1749,1756,1541,1579,2853,1707,1197
"Pocillopora_acuta_HIv2___RNAseq.g2512.t1",1914.46143518182,-1.07495205564404,0.323820616434152,-3.31959115970192,0.00090149366336122,0.0372393576973538,1112,2269,3359,3245,2632,2190,1695,2578,1332,1593,386
"Pocillopora_acuta_HIv2___RNAseq.g9428.t1",97.93685003083,1.06608031969905,0.333913171056305,3.19268723760312,0.00140955527826119,0.0458814675637787,135,79,114,87,66,52,87,73,151,94,99
"Pocillopora_acuta_HIv2___RNAseq.g24121.t1",874.225684038552,-5.66866038378967,1.62522802200989,-3.48791696120238,0.000486799239802903,0.0255005988043797,23,21,5063,3031,96,1126,250,18,11,602,19
"Pocillopora_acuta_HIv2___RNAseq.g14493.t1",856.016950101308,-0.633244898687842,0.169353409902467,-3.73919190084532,0.000184612760421513,0.0135526715115112,736,1185,856,1081,1168,1009,1043,1049,623,971,236
"Pocillopora_acuta_HIv2___RNAseq.g27691.t1",144.472717910912,1.51725088439723,0.437404068210531,3.46876262629306,0.000522861207417736,0.0265215515488546,138,130,98,105,91,142,106,95,537,101,82
"Pocillopora_acuta_HIv2___TS.g6501.t1",395.422160885797,-5.55441302500012,1.30439124576976,-4.25824156901811,2.0604123079495e-05,0.00298284304889304,10,16,1875,1787,69,396,197,25,12,247,5
"Pocillopora_acuta_HIv2___RNAseq.g19835.t1",172.77583092336,3.31760481378065,0.854343447495813,3.88322146497988,0.000103081600155592,0.00908083100604707,202,130,12,19,55,132,26,83,274,39,461
"Pocillopora_acuta_HIv2___RNAseq.g16897.t1",2070.16755248254,1.99454717784014,0.600329941271203,3.3224182915426,0.000892408035706663,0.037097652922087,3909,2339,656,622,652,3079,1064,2063,3192,924,2573
"Pocillopora_acuta_HIv2___TS.g23786.t1",915.66389409986,3.65312633747718,0.680035681414275,5.37196273271978,7.78842077191757e-08,5.03862146313243e-05,936,552,111,128,133,421,214,164,2395,240,2400
"Pocillopora_acuta_HIv2___RNAseq.g26662.t1",159.169131056796,1.92458749166472,0.304745957005593,6.31538318202987,2.69492891931937e-10,3.2817893228088e-07,223,120,108,108,89,126,70,131,395,98,183
"Pocillopora_acuta_HIv2___RNAseq.g5108.t1a",94.5431616509396,2.43942318581922,0.689391143017139,3.53851831507875,0.000402379366413819,0.0227597922793601,87,48,36,28,54,29,53,75,80,71,241
"Pocillopora_acuta_HIv2___RNAseq.g19751.t1",244.368789190572,-3.21093431253113,0.99276605461697,-3.2343312884222,0.00121927933695016,0.0431298362999232,41,50,1120,688,89,258,293,36,50,248,13
"Pocillopora_acuta_HIv2___RNAseq.g6351.t1",5769.30756128679,-1.81545909739834,0.498808862292831,-3.63958869746896,0.00027307386624221,0.0177772804369378,2158,5221,17529,11913,5745,5386,5665,4905,2576,5634,951
"Pocillopora_acuta_HIv2___RNAseq.g22281.t1",458.530014491259,-1.06659145928445,0.285654981249752,-3.73384512539593,0.000188578481603975,0.0137689461107057,219,485,481,388,570,776,551,805,297,729,78
"Pocillopora_acuta_HIv2___RNAseq.g8572.t1",3225.76609869768,2.52341090744211,0.565759648796552,4.46021718376302,8.18766389915104e-06,0.00167822790138836,5357,2604,914,834,1121,4160,1209,2604,6796,1191,4898
"Pocillopora_acuta_HIv2___RNAseq.g23187.t1",150.636577488047,2.07125374976846,0.604192760980342,3.42813400545831,0.00060774538771052,0.0292594070148446,321,192,33,63,36,122,103,117,277,57,201
"Pocillopora_acuta_HIv2___TS.g1727.t1",189.512759132089,1.94906632397527,0.555824503646839,3.50662180452136,0.000453833673717197,0.0246849927613775,376,139,178,100,60,286,74,101,388,66,203
"Pocillopora_acuta_HIv2___RNAseq.g7193.t1",81.4891984854311,1.58679047822297,0.487074230607252,3.25780010214186,0.00112279468077135,0.0415971140142594,142,62,43,27,60,130,56,65,214,62,47
"Pocillopora_acuta_HIv2___TS.g16161.t1",328.977498931162,-0.800262846634336,0.184940255267813,-4.32714254382027,1.51056210371027e-05,0.00244309817742266,253,461,405,390,456,391,369,419,187,373,104
"Pocillopora_acuta_HIv2___TS.g26760.t1",7250.65428578119,3.50541819737377,0.549967898323751,6.37385965264144,1.84329286358232e-10,2.38499055386757e-07,23962,2490,667,955,3259,2892,1940,4120,14424,3624,11643
"Pocillopora_acuta_HIv2___RNAseq.1016_t",1101.44438046305,-4.54795264551641,1.38571285611693,-3.2820310682985,0.00103062249022672,0.0396983196541788,56,65,5147,3711,236,1577,892,47,29,1122,48
"Pocillopora_acuta_HIv2___RNAseq.g3105.t1",107.187397278849,-1.00445281647169,0.273562200331675,-3.67175295144527,0.000240892489586768,0.0161914166215106,68,131,190,120,130,103,130,131,76,150,25
"Pocillopora_acuta_HIv2___RNAseq.g22885.t1",8783.26864292596,1.96041512406241,0.285591607751276,6.86440032148897,6.6771144017045e-12,1.38229622344087e-08,13910,7040,3945,6130,4598,7230,6142,5679,20623,4417,10680
"Pocillopora_acuta_HIv2___RNAseq.g16837.t1",213.315005053866,-1.06398673202882,0.336311814757433,-3.16369120958842,0.00155781983149021,0.048909991370559,153,231,280,191,346,163,286,310,116,380,48
"Pocillopora_acuta_HIv2___RNAseq.g18721.t1",647.890384574136,1.0457485830966,0.3079978798559,3.39531097936735,0.000685506897357464,0.0319406833597316,682,480,473,503,653,553,668,579,907,531,736
"Pocillopora_acuta_HIv2___RNAseq.g2878.t1",25.1268403932742,4.54681444623831,1.14589461173478,3.96791676972358,7.25036446697866e-05,0.00732180708270206,14,8,3,6,1,2,4,2,8,6,104
"Pocillopora_acuta_HIv2___RNAseq.g13901.t1",121.71545861198,-5.14308204137068,1.58187145345753,-3.25126420995167,0.00114893032558822,0.0420232431101191,7,11,553,526,40,148,54,0,6,86,0
"Pocillopora_acuta_HIv2___TS.g15403.t1",35.5742485123592,3.11985877269693,0.875545978553936,3.56332945284008,0.0003661806337604,0.0214888320321333,136,6,8,0,22,22,15,26,61,13,47
"Pocillopora_acuta_HIv2___RNAseq.g4375.t1",1449.29905565902,1.19845682969851,0.367478687402085,3.26129615344791,0.00110904141973246,0.0415773589714337,1871,1452,641,728,1292,1472,1660,949,2610,1069,1553
"Pocillopora_acuta_HIv2___RNAseq.g8619.t1",75.1624650247024,-6.07356048157874,1.56609934252486,-3.87814509377609,0.000105255938353815,0.00923308659237572,0,3,385,234,26,87,79,5,5,67,0
"Pocillopora_acuta_HIv2___RNAseq.g18229.t2",1517.09259604314,1.72711584035539,0.39583610317432,4.36320948621202,1.28168105610411e-05,0.00224858993419214,2441,1311,474,701,1073,1497,1326,945,2741,1099,1922
"Pocillopora_acuta_HIv2___TS.g14265.t2",1267.63572630567,1.85406224100978,0.49383698451708,3.75440134930934,0.000173756260580857,0.013128118028028,2086,902,793,624,484,2438,767,865,2310,612,1335
"Pocillopora_acuta_HIv2___RNAseq.g25206.t1",848.449884890346,1.04405216797101,0.205671049015253,5.07632052722006,3.8481393254475e-07,0.00016596704232378,1275,693,671,566,801,760,684,889,1230,924,696
"Pocillopora_acuta_HIv2___RNAseq.g16899.t1",4102.51250906147,1.71896756305328,0.523257757308621,3.28512580853995,0.00101936843955647,0.0393712041710786,5523,4264,2219,1868,1603,6410,2275,4169,6185,1840,5261
"Pocillopora_acuta_HIv2___RNAseq.g21375.t1",19.7330671012365,-6.78102592796024,2.00369852736725,-3.38425458488016,0.00071371791650671,0.0325780110611077,0,102,10,4,3,52,0,48,0,18,0
"Pocillopora_acuta_HIv2___RNAseq.g20330.t1a",91.641363401729,1.83092587577273,0.413484973041347,4.42803486256234,9.50955335807114e-06,0.00183987638896064,153,43,89,70,64,48,48,38,160,71,131
"Pocillopora_acuta_HIv2___RNAseq.g518.t1c",92.2514809941795,2.02407121254047,0.603964272797403,3.3513095123417,0.0008043035204982,0.0352023075715724,112,53,90,67,56,58,21,60,100,49,183
"Pocillopora_acuta_HIv2___RNAseq.17183_t",1794.46765326148,-0.759382769687977,0.218866166346859,-3.46962156080583,0.000521192157124309,0.0265215515488546,1628,2406,2948,2239,2550,1580,2170,1907,1380,1601,502
"Pocillopora_acuta_HIv2___RNAseq.g19766.t1",1595.71836777158,1.31592060349732,0.406069312078008,3.24063051394665,0.00119265661652528,0.0430145945562827,2272,1148,1623,1135,843,1680,1212,1428,4951,1398,586
"Pocillopora_acuta_HIv2___RNAseq.g7345.t1",1394.10483155034,1.48489609872027,0.470752529272868,3.15430296468904,0.00160881974657849,0.0498589616671676,1168,1054,1274,1256,1024,918,906,923,1672,829,2395
"Pocillopora_acuta_HIv2___RNAseq.g19879.t1",116.87135408722,-5.70683167742429,1.53781822405074,-3.71099235798627,0.000206448337068579,0.0145370526326317,0,5,644,336,21,227,65,3,4,65,3
"Pocillopora_acuta_HIv2___RNAseq.g25560.t1",738.177569642079,2.69956966203849,0.627837688796544,4.29978911781021,1.70960710863911e-05,0.0026220813614088,802,504,264,167,151,841,337,441,1419,295,1515
"Pocillopora_acuta_HIv2___RNAseq.g22848.t1",788.841034797003,0.681896249442044,0.210594442350856,3.23795937741788,0.00120387950070425,0.0430444100579956,965,629,629,639,911,839,669,992,1030,906,516
"Pocillopora_acuta_HIv2___RNAseq.g23709.t1",27.9120672739722,-1.92745668170045,0.573455968379016,-3.36112411062488,0.000776259361433285,0.0344301060234568,8,30,58,44,25,27,53,22,15,47,3
"Pocillopora_acuta_HIv2___RNAseq.g22514.t1",602.648492216351,-0.704143312469914,0.217730717438925,-3.23400997687628,0.00122065191402313,0.0431298362999232,511,722,940,817,696,654,777,574,472,699,157
"Pocillopora_acuta_HIv2___RNAseq.g24158.t1",232.014051084974,-0.929544317009038,0.261570149122159,-3.55370947383955,0.000379838567713631,0.0219648548290715,196,358,273,278,265,278,354,283,160,248,41
"Pocillopora_acuta_HIv2___RNAseq.g30197.t1",103.518793257704,0.851175845761994,0.228740031412932,3.72114946607405,0.000198318009287577,0.0140602035214774,139,90,72,84,97,119,91,129,167,111,58
"Pocillopora_acuta_HIv2___RNAseq.g11125.t1",3804.44729148183,-2.70215383342938,0.680658771251748,-3.9699096633399,7.18998867952769e-05,0.00732180708270206,581,13086,1562,2563,8674,6775,2740,6020,1472,2062,327
"Pocillopora_acuta_HIv2___RNAseq.g25677.t1a",719.855735977754,-3.35724852673811,1.02430115621869,-3.27759907948532,0.00104693980626953,0.0401365701285034,69,3346,132,415,1844,1556,68,874,150,192,64
"Pocillopora_acuta_HIv2___RNAseq.g5475.t1",136.278793114757,-5.04624327436755,1.39248101961489,-3.62392248316833,0.000290168603961966,0.018540340861792,4,15,646,586,16,160,66,16,12,80,0
"Pocillopora_acuta_HIv2___TS.g15223.t1",146.258074517541,-1.2084196479342,0.375059313730417,-3.22194277996994,0.00127324560140943,0.0438581205330747,96,187,185,156,290,114,203,102,75,271,39
"Pocillopora_acuta_HIv2___RNAseq.g15572.t1",394.599105031123,1.35109275572904,0.410457857027561,3.29167229374857,0.000995935901150131,0.0391974620258745,447,240,242,236,430,285,332,331,477,387,559
"Pocillopora_acuta_HIv2___RNAseq.g24164.t1",633.23248204527,1.57150044146776,0.49049028694417,3.20393794392638,0.00135561692446255,0.0449531120710478,985,647,540,503,221,971,244,557,916,332,674
"Pocillopora_acuta_HIv2___RNAseq.g7668.t1",1646.53841191766,1.53799403564493,0.333624067409227,4.60996128842951,4.02743957745367e-06,0.000988173607347746,2367,1320,1251,1530,1123,1878,952,861,4701,1150,1077
"Pocillopora_acuta_HIv2___TS.g12231.t1",554.519824954738,0.775452927544857,0.191517848188129,4.04898517230166,5.14402033814989e-05,0.00592830696002688,933,632,582,418,428,360,678,403,963,354,384
"Pocillopora_acuta_HIv2___RNAseq.g298.t1",552.07788857957,-1.1564461161321,0.308214853986431,-3.75207781576618,0.00017537500742058,0.0131750485720008,248,700,1003,712,477,812,785,642,309,534,167
"Pocillopora_acuta_HIv2___RNAseq.g30757.t1",434.13543934338,-0.780510466421506,0.183422651026208,-4.2552567093253,2.08809304041721e-05,0.00300192375852201,328,619,561,435,605,439,567,537,389,512,101
"Pocillopora_acuta_HIv2___TS.g26428.t1",1241.75134824538,-0.896313074727776,0.201604966313066,-4.44588787230528,8.75295966664811e-06,0.00173722966445695,792,2028,1432,1517,1691,1364,1355,1823,853,1253,347
"Pocillopora_acuta_HIv2___RNAseq.g3902.t1",4682.83579225835,-2.60115288016857,0.641849095483118,-4.05259257740433,5.06531697259948e-05,0.00589113438015474,1159,6724,1734,1428,6469,7761,14653,6609,1336,8179,383
"Pocillopora_acuta_HIv2___RNAseq.g12910.t1",69.9922800862511,1.67285607698338,0.379213875286966,4.41137887087456,1.02714409662845e-05,0.00188176434410638,104,39,25,41,61,55,57,83,148,65,67
"Pocillopora_acuta_HIv2___RNAseq.g21633.t1",47.6391664873369,1.6499416902768,0.414001448342708,3.98535245922856,6.73800342247614e-05,0.00707599148080459,109,43,26,39,33,45,24,32,50,44,51
"Pocillopora_acuta_HIv2___TS.g10013.t3",3034.74842305897,-0.280329463458167,0.0877679084663507,-3.19398591531485,0.00140322963374385,0.045834180657497,2872,3525,3474,3560,3753,3242,3631,3477,2714,3402,1167
"Pocillopora_acuta_HIv2___RNAseq.g12905.t1",26.7619097853659,1.94499904901891,0.565745432388396,3.43794034855526,0.000586156808290194,0.0287550195384445,33,11,20,22,10,8,24,17,67,28,34
"Pocillopora_acuta_HIv2___RNAseq.g19428.t1",922.314108954892,-0.637051628879228,0.174325222718663,-3.65438585962597,0.000257798317119937,0.0169426690825934,763,1176,1304,1000,1162,716,1368,1033,789,1083,305
"Pocillopora_acuta_HIv2___TS.g13319.t1",72.0932758154331,1.83164517685147,0.297525112021228,6.15627085864531,7.44778035815746e-10,8.11494468287241e-07,154,54,63,31,38,44,40,44,173,54,70
"Pocillopora_acuta_HIv2___RNAseq.g3440.t1",21.3404091269939,1.64793325629001,0.498626741874046,3.30494359387222,0.000949955162033517,0.0378191764700344,22,15,13,17,14,17,11,21,32,24,29
"Pocillopora_acuta_HIv2___RNAseq.g13997.t1",613.053725775539,-1.26690767411014,0.392278148804816,-3.22961571520139,0.00123956707775363,0.0432505219623116,285,641,1372,1094,745,747,615,464,415,664,128
"Pocillopora_acuta_HIv2___TS.g27624.t4b",1856.56889913613,0.902109367673336,0.27852199434166,3.23891608562421,0.00119984868816168,0.0430444100579956,3105,1642,1076,1272,2356,1882,1884,1178,2955,1870,1290
"Pocillopora_acuta_HIv2___RNAseq.g22513.t1",848.47335420236,-5.73627417142383,1.49125787686564,-3.84660108785509,0.000119767729421996,0.0101616046495663,17,31,4097,3137,105,1273,356,28,23,878,10
"Pocillopora_acuta_HIv2___RNAseq.g18533.t1",294.56947716226,1.51181312896489,0.303260364237212,4.9851985529581,6.18982148726158e-07,0.00024177676307413,468,175,306,272,196,249,182,179,532,203,317
"Pocillopora_acuta_HIv2___RNAseq.g26336.t1",31.2017675969444,2.18967615298695,0.555281795559641,3.94336023708483,8.03478245406423e-05,0.00773656122623431,59,18,16,22,13,46,18,12,107,18,18
"Pocillopora_acuta_HIv2___RNAseq.g17064.t1",1172.0203876218,-3.08166879969177,0.874529420181699,-3.52380231993968,0.000425401494075299,0.0236738218557711,86,711,588,5073,3417,812,152,819,203,2008,49
"Pocillopora_acuta_HIv2___RNAseq.24627_t",1255.4625383617,-0.842984119241686,0.242293712375816,-3.47918281071262,0.000502945365094214,0.0258361661245172,1122,1761,1522,1382,1853,1299,1819,1460,1040,1322,233
"Pocillopora_acuta_HIv2___TS.g7449.t1",78.6026547976897,1.68776566325407,0.506486300486309,3.33230269334737,0.000861305201686809,0.0365025133614055,149,111,43,34,31,73,40,55,135,38,97
"Pocillopora_acuta_HIv2___TS.g11145.t1",2789.4114699434,-6.3692877440703,1.41255504680071,-4.50905453808407,6.51171691624049e-06,0.00144952218924743,51,143,15720,6522,1923,2616,3176,29,30,2971,44
"Pocillopora_acuta_HIv2___RNAseq.g11320.t1",998.363991475872,-3.55725785155439,0.993320121027667,-3.58117969851867,0.000342046288116591,0.0208248494536435,100,135,4482,3434,410,1130,881,236,159,734,46
"Pocillopora_acuta_HIv2___RNAseq.g2738.t1",46.5798258637397,-4.71925608148914,1.48120389644413,-3.18609483327614,0.00144207319018987,0.046428925635009,4,2,169,180,28,83,41,1,2,39,0
"Pocillopora_acuta_HIv2___TS.g31.t1",1100.14165301619,-0.531078300770482,0.159832970780909,-3.3227080631471,0.000891481600629791,0.037097652922087,814,1487,1207,1319,1302,1382,1482,1203,1082,1169,328
"Pocillopora_acuta_HIv2___RNAseq.g19477.t1",1515.59663827648,2.84865045333207,0.351069372453804,8.11420954616858,4.88957040551103e-16,2.53059716337223e-12,2457,726,394,506,660,320,924,457,5990,429,2265
"Pocillopora_acuta_HIv2___RNAseq.g11353.t1",181.06197868666,-0.741455580124348,0.225546807260584,-3.28736899063135,0.00101128230809036,0.0392767713844491,122,296,251,235,218,152,235,176,148,194,66
"Pocillopora_acuta_HIv2___RNAseq.g8915.t1",565.735103178827,2.06970137139607,0.465509909746758,4.44609519166198,8.74452117144609e-06,0.00173722966445695,1189,359,256,189,175,636,555,315,1437,279,574
"Pocillopora_acuta_HIv2___RNAseq.g30830.t1",139.350889104693,-1.20911481978911,0.374164759688251,-3.23150373861112,0.00123140713037529,0.0431298362999232,110,200,249,109,197,111,202,211,101,149,18
"Pocillopora_acuta_HIv2___RNAseq.24379_t",1166.88281623834,-0.427626939458998,0.128191611951249,-3.33584181484217,0.000850415376991236,0.0362248953384209,1050,1471,1219,1243,1456,1377,1581,1349,1052,1338,374
"Pocillopora_acuta_HIv2___RNAseq.g6211.t1",211.0507507243,1.56700604647412,0.360935530506479,4.34151230352754,1.41505353138605e-05,0.00233132066470151,318,147,157,135,119,153,181,120,298,236,278
"Pocillopora_acuta_HIv2___RNAseq.g16095.t1",237.656399666586,-1.8748595573865,0.579847456542415,-3.23336687301543,0.00122340340966093,0.0431298362999232,162,341,589,407,396,137,435,57,108,186,28
"Pocillopora_acuta_HIv2___RNAseq.g227.t1",177.41611764461,2.98536252568038,0.866435157888158,3.44556946760665,0.000569857475320098,0.0282566358035698,199,172,13,19,43,122,48,103,224,60,472
"Pocillopora_acuta_HIv2___RNAseq.g6747.t1",250.043864989912,2.58056390245084,0.804635764456685,3.20712055869567,0.00134070796909367,0.0447666715744794,392,231,73,58,18,372,124,158,644,51,362
